2022-06-28 22:50:50,006 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:06,043 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:06,970 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:06,984 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:22,898 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:22,961 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:22,977 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:38,954 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:39,879 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:39,940 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:55,842 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:55,981 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:51:56,342 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:52:12,196 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:52:12,258 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:52:12,260 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:52:28,059 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:52:28,166 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:52:28,862 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:52:44,065 | CrawlShopeeService | [INFO] | NUMBER OF ITEM CRAWLED:1496
2022-06-28 22:52:44,067 | CrawlShopeeService | [INFO] | CRAWLING ITEM FOR ['Áo', 'Quần']
2022-06-28 22:52:44,730 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:52:45,588 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:52:45,849 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:01,765 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:01,776 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:02,564 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:18,478 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:18,509 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:19,480 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:35,399 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:35,408 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:35,436 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:51,331 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:51,364 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:53:51,379 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:07,161 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:07,252 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:07,315 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:23,185 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:23,263 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:23,988 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:39,808 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:39,914 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:40,685 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:56,422 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:56,528 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:54:56,577 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:55:12,289 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:55:12,493 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:55:12,525 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:55:28,331 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:55:28,699 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:55:29,457 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:55:45,267 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:55:45,294 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:55:45,392 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:01,369 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:02,228 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:02,366 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:18,250 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:18,797 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:19,246 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:34,898 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:35,202 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:35,207 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:50,979 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:51,083 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:56:51,123 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:06,629 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:06,925 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:07,048 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:22,889 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:22,969 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:22,970 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:38,694 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:38,790 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:38,791 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:44,082 | CrawlShopeeService | [INFO] | NUMBER OF ITEM CRAWLED:1496
2022-06-28 22:57:44,082 | CrawlShopeeService | [INFO] | CRAWLING ITEM FOR ['Áo', 'Quần']
2022-06-28 22:57:54,668 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:54,729 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:57:54,774 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:10,160 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:10,612 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:10,627 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:26,470 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:26,510 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:27,293 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:43,071 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:43,086 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:43,668 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:59,451 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:59,466 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:58:59,556 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:59:15,408 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:59:16,321 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:59:16,707 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:59:33,370 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:59:33,602 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:59:33,620 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:59:49,553 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:59:49,571 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 22:59:50,526 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:06,386 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:06,616 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:07,580 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:23,528 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:23,604 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:24,553 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:40,459 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:40,493 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:42,016 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:58,053 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:58,128 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:00:59,467 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:01:16,381 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:01:16,382 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:01:16,412 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:01:32,385 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:01:32,416 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:01:32,508 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:01:48,265 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:01:48,473 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:01:49,472 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:05,405 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:06,687 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:06,810 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:22,777 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:22,839 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:24,068 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:40,220 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:41,116 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:41,395 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:44,092 | CrawlShopeeService | [INFO] | NUMBER OF ITEM CRAWLED:1496
2022-06-28 23:02:44,092 | CrawlShopeeService | [INFO] | CRAWLING ITEM FOR ['Áo', 'Quần']
2022-06-28 23:02:57,336 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:57,369 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:02:58,306 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:03:14,255 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:03:14,286 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:03:15,559 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:03:31,469 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:03:32,396 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:03:32,692 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:03:48,713 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:03:49,613 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:03:50,298 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:06,181 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:06,260 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:07,214 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:23,002 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:23,188 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:24,147 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:40,009 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:40,139 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:41,144 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:57,160 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:57,252 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:04:58,125 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:05:14,048 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:05:14,081 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:05:15,032 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:05:30,975 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:05:30,990 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:05:32,012 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:05:47,985 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:05:47,986 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:05:49,002 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:04,974 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:05,912 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:05,959 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:21,714 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:21,915 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:22,651 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:38,677 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:38,691 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:38,723 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:54,550 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:54,650 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:06:54,696 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:07:10,594 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:07:11,595 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:07:11,690 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:07:27,447 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:07:27,615 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:07:28,557 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:07:44,094 | CrawlShopeeService | [INFO] | NUMBER OF ITEM CRAWLED:1496
2022-06-28 23:07:44,096 | CrawlShopeeService | [INFO] | CRAWLING ITEM FOR ['Áo', 'Quần']
2022-06-28 23:07:45,384 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:07:45,571 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:07:45,571 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:01,553 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:01,564 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:02,920 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:18,563 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:18,597 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:18,765 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:34,663 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:34,726 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:35,665 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:52,292 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:52,522 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:08:52,710 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:08,837 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:09,570 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:09,953 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:25,945 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:25,952 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:26,919 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:42,893 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:42,926 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:43,887 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:09:59,830 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:00,790 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:00,870 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:16,570 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:16,630 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:16,863 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:32,808 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:33,805 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:33,820 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:49,712 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:50,778 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:10:50,857 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:06,840 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:07,694 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:07,788 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:23,632 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:23,722 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:23,813 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:39,697 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:39,793 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:40,766 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:56,710 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:57,371 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:11:57,680 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:12:13,611 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:12:13,692 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:12:14,662 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:12:30,469 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:12:30,543 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:12:30,611 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:12:44,106 | CrawlShopeeService | [INFO] | NUMBER OF ITEM CRAWLED:1496
2022-06-28 23:12:44,106 | CrawlShopeeService | [INFO] | CRAWLING ITEM FOR ['Áo', 'Quần']
2022-06-28 23:12:46,554 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:12:47,099 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:12:47,561 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:03,517 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:03,548 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:03,564 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:19,310 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:20,865 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:20,940 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:36,733 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:37,408 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:37,868 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:53,798 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:53,815 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:13:54,297 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:10,087 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:10,228 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:10,240 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:26,112 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:26,740 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:27,064 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:42,803 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:42,954 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:43,031 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:58,965 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:14:59,862 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:15:00,062 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:15:15,898 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:15:16,036 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:15:16,054 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:15:31,824 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:15:31,992 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
2022-06-28 23:15:32,886 | CrawlShopeeService | [INFO] | SHOPEE REQUIRE LOGIN
